86,11.043099,76.924037
87,11.106163,76.939675
88,10.99507,76.96069
89,10.9931139,76.9579836
90,11.0152559,76.959379
91,11.0313832,77.044108
92,11.0216063,76.970877
93,11.0266847,76.9400708
94,11.0569094,77.0673993
95,10.99673,76.96034
96,11.07335,77.01698
97,11.15503,76.94805
98,11.031631,76.976501
99,11.095984,76.9376443
100,11.01534,76.952451
101,11.02669,76.94572
102,11.0224516,77.0131476
103,11.0147699,76.9546044
104,11.006662,77.01431
105,10.98292,76.92168
106,11.0270799,76.9428862
107,10.99665,76.96038
108,11.023217,76.950473
109,10.9938155,76.9831627
110,10.96529,76.98585
111,11.05213,76.94604
112,11.0093207,77.0024814
113,11.0095826,76.9628658
114,11.0249115,76.9943061
115,11.0290169,76.9321232
116,11.0143178,76.9613995
117,11.0172098,76.9990593
118,11.0069155,76.97721
119,11.0249764,76.9933033
120,11.0027137,76.9511668
121,11.0443104,76.9454741
122,11.0200162,76.9709009
123,10.9576655,76.9862903
124,11.0277228,76.946794
125,11.0792402,77.0030498
126,11.0153918,76.9518061
127,11.0335382,76.9295328
128,11.01312,76.949281
129,11.0277345,77.1298261
130,11.001693,77.0300771
131,10.9414212,76.9371543
132,10.97563,76.91541
133,11.055577,76.997777
134,11.2912,76.94093
135,11.0231703,76.9571046
136,11.01524,76.9546
137,11.0189342,76.9667209
138,11.04327,76.94812
139,11.0037034,77.0380372
140,11.0168445,76.9558321
141,11.0779548,77.0363863
142,11.011133,76.958
143,10.9707176,76.9564668
144,11.0985882,76.9434518
145,11.1077344,76.767376
146,11.0432485,76.9478997
147,11.0344856,76.8764663
148,11.0407143,76.869927
149,11.0231703,76.9571046
150,10.7921115,76.827524
151,10.96047,76.95458
152,11.0681816,77.1596906
153,11.0152938,76.9613216
154,10.957867,76.9722503
155,11.0223913,76.965394
156,10.8737519,76.8747443
157,11.00753,76.95766
158,11.00024,76.95899
159,10.9951653,76.9595692
160,11.002871,77.029953
161,11.02846,76.95168
162,11.0130026,76.9674039
163,10.9718094,77.1900353
164,11.04621,76.95035
165,10.9963466,77.0038105
166,11.0026416,77.0407154
167,11.0813214,76.9819093
168,11.084713,76.9613579
169,11.0669063,76.9164237
170,10.9862408,77.0410322
171,11.076663,77.141909
172,11.0195319,76.9411612
173,11.0505298,76.9536838
174,10.8233425,76.6889319
175,11.0479366,77.0163053
176,11.0260203,76.9337445
177,10.9971506,76.9738171
178,11.0211458,76.9425019
179,11.011249,76.870114
180,11.0236113,76.9643978
181,10.9989339,76.9872549
182,11.066815,76.988563
183,11.0075902,76.9983764
184,10.9963642,76.9634281
185,11.0001888,76.9655447
186,11.0060709,76.9729455
187,11.0205559,76.9392568
188,11.0128995,76.9496327
189,11.1501475,76.9553042
190,10.9957703,77.2852618
191,10.9841711,76.7373363
192,11.126108,77.042055
193,11.017162,77.011588
194,10.772244,76.672832
195,11.172265,77.2996
196,11.0579857,77.0381267
197,11.0231947,76.9364904
198,11.0246528,77.0067182
199,11.0252347,77.1606832
200,11.026461,76.932427
201,11.0579527,76.9209829
202,10.935061,76.990427
203,11.066012,77.034952
204,11.015503,76.965535
205,11.0701124,76.9426206
206,11.0713565,76.9994338
207,11.051004,76.968216
208,10.9383129,76.9380189
209,11.004977,76.976855
210,11.0503447,77.033058
211,11.0422781,77.0407623
212,10.9977171,77.0029927
213,11.000508,77.010029
214,10.860991,76.894151
215,11.021815,76.997535
216,11.0918589,76.9704293
217,11.307602,76.982542
218,11.0113176,76.95696
219,11.06406,77.035826
220,11.0233678,76.9463971
221,11.0449264,77.029615
222,11.009727,77.013612
223,11.0334253,77.0299992
224,10.998199,76.977188
225,11.0685637,77.0181231
226,11.0404902,76.9816491
227,11.0432784,76.8923396
228,10.9408866,76.9820006
229,11.0259834,77.0176625
230,11.0598801,77.0094851
231,10.9563087,76.9608811
232,11.237474,76.970536
233,11.1942525,77.073893
234,11.0606843,77.0934892
235,11.1760179,77.1004978
236,11.0081534,77.0436271
237,10.789677,76.7363654
238,11.241595,76.973761
239,10.9941902,76.9646493
240,11.009183,77.1139984
241,10.8947533,76.9742724
242,11.0950559,76.9335705
243,11.0487046,76.979257
244,11.035659,76.899361
245,11.337108,76.8944345
246,11.038394,77.039992
247,11.0376562,76.9144276
248,10.9984714,76.9866852
249,10.9293161,77.0220819
250,10.9678704,77.0055484
251,10.7732471,76.6756513
252,11.0273407,76.8861482
253,11.0471914,76.9379564
254,11.0000714,76.9412964
255,11.1282988,76.9322073
256,11.1353213,77.326144
257,10.941288,77.239735
258,11.0016392,77.0485568
259,10.7819781,77.1389741
260,11.095867,76.949543
261,11.1310658,77.3157477
262,11.0022988,77.0424139
263,11.0256573,76.9349017
264,11.01531,76.97886
265,11.0898843,76.8881297
266,11.029973,76.950443
267,11.0859909,77.004185
268,11.0453469,76.9020076
269,11.0232967,76.9709256
270,11.0121848,76.9950933
271,11.0233574,76.9136712
272,10.99482,76.96066
273,11.035258,76.9446812
274,11.0044394,76.9539539
275,11.0056731,77.0039405
276,11.083669,76.967865
277,11.069149,76.938618
278,10.994235,76.984859
279,11.0284589,76.9980945
280,11.0843958,77.1061707
281,11.065022,76.934165
282,11.060833,76.912266
283,11.0682008,76.9430053
284,11.1712979,76.9564212
285,11.0058623,76.9494867
286,11.02112,76.97255
287,11.2132069,76.880841
288,11.01199,76.96213
289,10.9927316,77.1458506
290,11.0582128,76.9038012
291,10.9969342,76.978723
292,11.0002486,76.9990348
293,11.028251,76.949543
294,11.00559,76.95574
295,11.03564,76.95627
296,10.9438449,76.9383428
297,10.9978319,76.9889045
298,11.135903,76.700641
299,11.1431479,77.2622571
300,10.9998224,76.9631358
301,11.1210018,77.1954882
302,10.7999239,77.0107846
303,10.9958661,76.9377963
304,11.0903937,77.0172697
305,10.9618268,76.9892961
306,10.96312,76.9724
